latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-2.76,-51.963,309.9,1.4,1.2,2015-11-29, 02:10,T,68,5.0       ,293.6,16.6
-3.05,-53.932,309.3,1.1,1,2015-11-29, 02:10,T,39,5.0       ,295.3,9.1
-3.157,-54.67,309.4,1,1,2015-11-29, 02:10,T,63,5.0       ,295.9,8.1
-3.097,-54.316,310.4,1,1,2015-11-29, 02:10,T,30,5.0       ,295.9,9
-3.098,-54.325,312.7,1,1,2015-11-29, 02:10,T,64,5.0       ,296.1,11.7
-3.127,-54.526,310.7,1,1,2015-11-29, 02:10,T,72,5.0       ,296.8,10.5
-3.136,-54.59,308.1,1,1,2015-11-29, 02:10,T,59,5.0       ,296.5,6.1
-3.088,-54.313,312.1,1,1,2015-11-29, 02:10,T,44,5.0       ,295.6,11.4
-3.091,-54.332,307.8,1,1,2015-11-29, 02:10,T,18,5.0       ,296.1,7.2
-3.136,-54.651,312,1,1,2015-11-29, 02:10,T,77,5.0       ,296.6,10.7
-3.079,-54.315,307.2,1,1,2015-11-29, 02:10,T,15,5.0       ,295.6,6.8
-3.104,-54.489,309.2,1,1,2015-11-29, 02:10,T,65,5.0       ,297.3,8.4
-2.719,-51.876,307.5,1.4,1.2,2015-11-29, 02:10,T,54,5.0       ,286,18.2
-2.721,-51.888,307.9,1.4,1.2,2015-11-29, 02:10,T,58,5.0       ,286.3,18.4
-38.178,-73.433,313,1.1,1,2015-11-29, 03:40,T,80,5.0       ,282.4,23.7
-34.106,-70.455,307.3,1.1,1,2015-11-29, 03:40,T,53,5.0       ,283.2,20.1
-12.041,-37.908,305.6,2.1,1.4,2015-11-29, 03:35,A,34,5.0       ,290.1,28.6
-18.516,-39.993,306.8,2.3,1.5,2015-11-29, 03:35,A,49,5.0       ,287.1,49.4
-20.24,-40.231,309.8,2.2,1.4,2015-11-29, 03:35,A,68,5.0       ,289.4,41.9
-20.25,-40.24,305.4,2.2,1.4,2015-11-29, 03:35,A,13,5.0       ,289.1,33.1
-10.136,-36.313,331.3,1.7,1.3,2015-11-29, 03:30,A,100,5.0       ,294.3,86.4
-10.138,-36.298,351.8,1.7,1.3,2015-11-29, 03:30,A,100,5.0       ,295.4,173.1
-4.301,-46.055,326.5,3.6,1.8,2015-11-29, 02:10,T,100,5.0       ,287.3,190.2
-5.036,-50.759,306,1.5,1.2,2015-11-29, 02:10,T,40,5.0       ,292.8,15.7
-4.309,-46.061,309.1,3.6,1.8,2015-11-29, 02:10,T,64,5.0       ,287.3,68.6
-4.288,-46.032,305.1,3.6,1.8,2015-11-29, 02:10,T,10,5.0       ,288.2,42.9
-4.293,-46.064,314.5,3.6,1.8,2015-11-29, 02:10,T,85,5.0       ,288.2,100.5
-4.864,-50.907,309.5,1.5,1.2,2015-11-29, 02:10,T,66,5.0       ,291.9,21.6
-4.148,-46.603,309.4,3.3,1.7,2015-11-29, 02:10,T,66,5.0       ,291.3,56.8
-4.132,-46.604,308.3,3.3,1.7,2015-11-29, 02:10,T,60,5.0       ,291.4,50.5
-4.131,-46.579,308.4,3.3,1.7,2015-11-29, 02:10,T,60,5.0       ,291.2,54.8
-4.136,-46.609,312.1,3.3,1.7,2015-11-29, 02:10,T,77,5.0       ,291.4,74.4
-3.825,-46.969,315.3,3.1,1.7,2015-11-29, 02:10,T,88,5.0       ,291.1,83
-3.827,-46.975,317.6,3.1,1.7,2015-11-29, 02:10,T,94,5.0       ,290.7,98.5
-3.481,-46.604,306.1,3.4,1.7,2015-11-29, 02:10,T,42,5.0       ,291.1,43.1
-3.466,-46.607,311.8,3.4,1.7,2015-11-29, 02:10,T,76,5.0       ,291.2,72.9
-3.268,-45.877,309.5,3.9,1.8,2015-11-29, 02:10,T,67,5.0       ,290.8,81.1
-3.274,-45.912,316.2,3.8,1.8,2015-11-29, 02:10,T,90,5.0       ,290.7,128
-3.279,-45.881,313.7,3.9,1.8,2015-11-29, 02:10,T,83,5.0       ,290.8,112.1
-3.284,-45.915,311.7,3.8,1.8,2015-11-29, 02:10,T,76,5.0       ,290.6,96.2
-3.12,-45.307,310.3,4.3,1.9,2015-11-29, 02:10,T,70,5.0       ,290.4,105.1
-3.993,-51.005,305.7,1.5,1.2,2015-11-29, 02:10,T,35,5.0       ,293.6,12.6
-3.118,-45.315,307.6,4.3,1.9,2015-11-29, 02:10,T,56,5.0       ,290.4,85.4
-3.73,-49.79,306.2,1.9,1.3,2015-11-29, 02:10,T,33,5.0       ,278.2,27.4
-3.733,-49.806,311,1.9,1.3,2015-11-29, 02:10,T,36,5.0       ,287.1,36.7
-4.616,-56.124,317.2,1,1,2015-11-29, 02:10,T,93,5.0       ,296.5,19.2
-3.674,-50.471,318.4,1.7,1.3,2015-11-29, 02:10,T,96,5.0       ,291.5,44.6
-3.676,-50.486,307.1,1.7,1.3,2015-11-29, 02:10,T,51,5.0       ,291.2,20.1
-3.662,-50.473,311.8,1.7,1.3,2015-11-29, 02:10,T,76,5.0       ,289.8,29.6
-3.742,-51.549,307,1.4,1.2,2015-11-29, 02:10,T,51,5.0       ,294.3,14.3
-4.358,-55.931,307.4,1,1,2015-11-29, 02:10,T,54,5.0       ,295.8,8.9
-3.964,-53.63,309.9,1.1,1,2015-11-29, 02:10,T,64,5.0       ,292.3,12.5
