latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-10.892,-44.806,312.2,1.2,1.1,2015-10-16, 01:45,T,78,5.0       ,297.4,15.1
-10.891,-44.928,320.8,1.2,1.1,2015-10-16, 01:45,T,100,5.0       ,298.5,26
-10.892,-44.938,310.4,1.2,1.1,2015-10-16, 01:45,T,71,5.0       ,297.8,11.8
-10.724,-44.307,308.2,1.3,1.1,2015-10-16, 01:45,T,59,5.0       ,297.4,10.8
-10.69,-44.555,318.5,1.2,1.1,2015-10-16, 01:45,T,54,5.0       ,297.1,22.6
-10.693,-44.905,334,1.2,1.1,2015-10-16, 01:45,T,100,5.0       ,299.2,51
-10.58,-45.175,307,1.2,1.1,2015-10-16, 01:45,T,50,5.0       ,295.4,11.2
-11.386,-50.985,309.6,1.3,1.2,2015-10-16, 01:45,T,67,5.0       ,294.5,16.1
-11.388,-50.997,310.1,1.4,1.2,2015-10-16, 01:45,T,69,5.0       ,295.2,16.7
-10.375,-44.435,311.3,1.3,1.1,2015-10-16, 01:45,T,74,5.0       ,298.6,13.8
-10.377,-44.447,320.1,1.3,1.1,2015-10-16, 01:45,T,100,5.0       ,298.7,27.1
-10.379,-44.458,313.2,1.3,1.1,2015-10-16, 01:45,T,81,5.0       ,298.4,16
-10.38,-44.47,327.6,1.3,1.1,2015-10-16, 01:45,T,100,5.0       ,299.7,40.6
-10.382,-44.481,318,1.3,1.1,2015-10-16, 01:45,T,95,5.0       ,299.1,23.3
-11.132,-49.682,313.6,1.1,1.1,2015-10-16, 01:45,T,78,5.0       ,296.5,15.7
-10.369,-44.46,312.7,1.3,1.1,2015-10-16, 01:45,T,80,5.0       ,298.7,15.4
-10.37,-44.471,313.7,1.3,1.1,2015-10-16, 01:45,T,83,5.0       ,298.8,16.4
-10.372,-44.483,313.2,1.3,1.1,2015-10-16, 01:45,T,81,5.0       ,298.7,15.9
-10.374,-44.494,318,1.3,1.1,2015-10-16, 01:45,T,95,5.0       ,298.7,23.8
-11.115,-49.632,322.3,1.1,1.1,2015-10-16, 01:45,T,99,5.0       ,288.5,23.8
-11.117,-49.642,315.8,1.1,1.1,2015-10-16, 01:45,T,38,5.0       ,292.2,15.5
-11.121,-49.673,321.1,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,294.8,24.7
-11.105,-49.623,324.5,1.1,1.1,2015-10-16, 01:45,T,91,5.0       ,291.3,25.1
-11.106,-49.633,331.9,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,293.2,39.8
-11.107,-49.644,331.7,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,292.5,40.1
-11.109,-49.654,318.5,1.1,1.1,2015-10-16, 01:45,T,46,5.0       ,293.6,16.5
-11.117,-49.716,315.8,1.1,1.1,2015-10-16, 01:45,T,80,5.0       ,298.3,18.3
-11.118,-49.726,309.3,1.1,1.1,2015-10-16, 01:45,T,1,5.0       ,296.3,10.8
-10.856,-47.889,308.6,1,1,2015-10-16, 01:45,T,6,5.0       ,295.3,9.2
-11.094,-49.614,324.4,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,287.9,28.6
-11.095,-49.624,397.6,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,295.4,286.1
-11.096,-49.635,455.7,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,314.3,924
-11.098,-49.645,369.6,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,293,143.4
-11.099,-49.655,327.2,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,291.5,32.7
-11.101,-49.665,317.4,1.1,1.1,2015-10-16, 01:45,T,56,5.0       ,292.1,18.7
-11.107,-49.717,327.1,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,298.8,34.2
-11.109,-49.727,315.5,1.1,1.1,2015-10-16, 01:45,T,52,5.0       ,295,17.1
-11.084,-49.615,332,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,289.2,41.5
-11.086,-49.626,426.8,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,301.7,531.6
-11.087,-49.636,500,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,330.6,1980.5
-11.088,-49.646,377.5,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,295.5,177.8
-11.09,-49.656,338,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,287.5,53.5
-11.091,-49.667,328.4,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,289.4,37
-11.098,-49.718,320.8,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,294.7,24.1
-11.099,-49.729,314.3,1.1,1.1,2015-10-16, 01:45,T,41,5.0       ,295.3,15.3
-11.101,-49.739,315.4,1.1,1.1,2015-10-16, 01:45,T,88,5.0       ,295.5,19.1
-11.079,-49.612,315.2,1.1,1.1,2015-10-16, 01:45,T,77,5.0       ,293.4,16.2
-11.08,-49.622,341.1,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,293.9,60.2
-11.082,-49.633,437.6,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,313.1,659.9
-11.083,-49.643,396.7,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,302.4,282.5
-11.085,-49.653,338.4,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,290.8,54.9
-11.086,-49.663,328.4,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,290.2,37.3
-11.095,-49.725,318.8,1.1,1.1,2015-10-16, 01:45,T,97,5.0       ,295.4,23.6
-11.096,-49.735,319.9,1.1,1.1,2015-10-16, 01:45,T,99,5.0       ,296.3,25.5
-11.097,-49.746,311.8,1.1,1.1,2015-10-16, 01:45,T,76,5.0       ,295.2,15.7
-11.071,-49.624,314.5,1.1,1.1,2015-10-16, 01:45,T,71,5.0       ,294.8,15.3
-11.072,-49.634,324.9,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,296.6,29.4
-11.074,-49.644,345.4,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,297.9,70
-11.075,-49.654,347.1,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,296.7,75.1
-11.071,-49.697,305.4,1.1,1.1,2015-10-16, 01:45,T,7,5.0       ,295,6.7
-11.073,-49.707,330.6,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,296.7,41.8
-11.267,-51.229,307.1,1.4,1.2,2015-10-16, 01:45,T,52,5.0       ,296.4,12.7
-11.051,-49.689,325.1,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,297.9,30.3
